Vehicles,Column1,Month,Year,Units,Vehicles.1,Vehicles_Cleaned,Classification,Category.1,Date
Baic D20,Sale,Jan,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-01-01
Baic D20,Sale,Feb,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-02-01
Baic D20,Sale,Mar,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-03-01
Baic D20,Sale,Apr,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-04-01
Baic D20,Sale,May,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-05-01
Baic D20,Sale,Jun,2023,0.0,Baic D20,Baic D20,1300cc and Above,CARS,2023-06-01
Suzuki Cultus,Prod,July,2022,1251.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Prod,Aug,2022,470.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-08-01
Suzuki Cultus,Prod,Sept,2022,316.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Prod,Oct,2022,996.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-10-01
Suzuki Cultus,Prod,Nov,2022,1055.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-11-01
Suzuki Cultus,Prod,Dec,2022,1249.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-12-01
Suzuki Cultus,Prod,Jan,2023,528.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-01-01
Suzuki Cultus,Prod,Feb,2023,273.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-02-01
Suzuki Cultus,Prod,Mar,2023,293.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-03-01
Suzuki Cultus,Prod,Apr,2023,521.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-04-01
Suzuki Cultus,Prod,May,2023,724.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-05-01
Suzuki Cultus,Prod,Jun,2023,453.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-06-01
Suzuki Cultus,Sale,July,2022,661.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Sale,Aug,2022,411.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-08-01
Suzuki Cultus,Sale,Sept,2022,751.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Sale,Oct,2022,1129.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-10-01
Suzuki Cultus,Sale,Nov,2022,1134.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-11-01
Suzuki Cultus,Sale,Dec,2022,1057.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2022-12-01
Suzuki Cultus,Sale,Jan,2023,543.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-01-01
Suzuki Cultus,Sale,Feb,2023,72.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-02-01
Suzuki Cultus,Sale,Mar,2023,475.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-03-01
Suzuki Cultus,Sale,Apr,2023,177.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-04-01
Suzuki Cultus,Sale,May,2023,282.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-05-01
Suzuki Cultus,Sale,Jun,2023,264.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2023-06-01
Suzuki Wagonr,Prod,July,2022,1218.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Prod,Aug,2022,1245.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-08-01
Suzuki Wagonr,Prod,Sept,2022,191.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Prod,Oct,2022,494.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-10-01
Suzuki Wagonr,Prod,Nov,2022,679.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-11-01
Suzuki Wagonr,Prod,Dec,2022,677.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-12-01
Suzuki Wagonr,Prod,Jan,2023,467.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-01-01
Suzuki Wagonr,Prod,Feb,2023,599.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-02-01
Suzuki Wagonr,Prod,Mar,2023,320.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-03-01
Suzuki Wagonr,Prod,Apr,2023,360.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-04-01
Suzuki Wagonr,Prod,May,2023,345.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-05-01
Suzuki Wagonr,Prod,Jun,2023,646.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-06-01
Suzuki Wagonr,Sale,July,2022,282.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Sale,Aug,2022,365.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-08-01
Suzuki Wagonr,Sale,Sept,2022,766.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Sale,Oct,2022,768.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-10-01
Suzuki Wagonr,Sale,Nov,2022,716.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-11-01
Suzuki Wagonr,Sale,Dec,2022,872.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2022-12-01
Suzuki Wagonr,Sale,Jan,2023,671.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-01-01
Suzuki Wagonr,Sale,Feb,2023,93.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-02-01
Suzuki Wagonr,Sale,Mar,2023,489.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-03-01
Suzuki Wagonr,Sale,Apr,2023,99.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-04-01
Suzuki Wagonr,Sale,May,2023,148.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-05-01
Suzuki Wagonr,Sale,Jun,2023,165.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2023-06-01
Suzuki Bolan,Prod,July,2022,739.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Prod,Aug,2022,453.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-08-01
Suzuki Bolan,Prod,Sept,2022,680.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Prod,Oct,2022,425.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-10-01
Suzuki Bolan,Prod,Nov,2022,479.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-11-01
Suzuki Bolan,Prod,Dec,2022,481.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-12-01
Suzuki Bolan,Prod,Jan,2023,346.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-01-01
Suzuki Bolan,Prod,Feb,2023,481.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-02-01
Suzuki Bolan,Prod,Mar,2023,159.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-03-01
Suzuki Bolan,Prod,Apr,2023,154.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-04-01
Suzuki Bolan,Prod,May,2023,50.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-05-01
Suzuki Bolan,Prod,Jun,2023,215.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-06-01
Suzuki Bolan,Sale,July,2022,353.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Sale,Aug,2022,227.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-08-01
Suzuki Bolan,Sale,Sept,2022,609.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Sale,Oct,2022,280.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-10-01
Suzuki Bolan,Sale,Nov,2022,503.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-11-01
Suzuki Bolan,Sale,Dec,2022,464.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2022-12-01
Suzuki Bolan,Sale,Jan,2023,556.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-01-01
Suzuki Bolan,Sale,Feb,2023,91.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-02-01
Suzuki Bolan,Sale,Mar,2023,782.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-03-01
Suzuki Bolan,Sale,Apr,2023,163.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-04-01
Suzuki Bolan,Sale,May,2023,157.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-05-01
Suzuki Bolan,Sale,Jun,2023,262.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2023-06-01
Suzuki Alto,Prod,July,2022,4936.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,
Suzuki Alto,Prod,Aug,2022,1949.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-08-01
Suzuki Alto,Prod,Sept,2022,2430.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,
Suzuki Alto,Prod,Oct,2022,4182.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-10-01
Suzuki Alto,Prod,Nov,2022,7246.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-11-01
Suzuki Alto,Prod,Dec,2022,6730.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-12-01
Suzuki Alto,Prod,Jan,2023,0.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-01-01
Suzuki Alto,Prod,Feb,2023,607.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-02-01
Suzuki Alto,Prod,Mar,2023,2539.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-03-01
Suzuki Alto,Prod,Apr,2023,1272.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-04-01
Suzuki Alto,Prod,May,2023,2125.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-05-01
Suzuki Alto,Prod,Jun,2023,1884.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-06-01
Suzuki Alto,Sale,July,2022,4618.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,
Suzuki Alto,Sale,Aug,2022,2293.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-08-01
Suzuki Alto,Sale,Sept,2022,2372.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,
Suzuki Alto,Sale,Oct,2022,4181.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-10-01
Suzuki Alto,Sale,Nov,2022,7252.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-11-01
Suzuki Alto,Sale,Dec,2022,6898.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2022-12-01
Suzuki Alto,Sale,Jan,2023,44.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-01-01
Suzuki Alto,Sale,Feb,2023,544.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-02-01
Suzuki Alto,Sale,Mar,2023,2542.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-03-01
Suzuki Alto,Sale,Apr,2023,820.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-04-01
Suzuki Alto,Sale,May,2023,1902.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-05-01
Suzuki Alto,Sale,Jun,2023,1913.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2023-06-01
Hino,Prod,July,2022,62.0,Hino,Hino,,TRUCKS,
Hino,Prod,Aug,2022,48.0,Hino,Hino,,TRUCKS,2022-08-01
Hino,Prod,Sept,2022,40.0,Hino,Hino,,TRUCKS,
Hino,Prod,Oct,2022,66.0,Hino,Hino,,TRUCKS,2022-10-01
Hino,Prod,Nov,2022,98.0,Hino,Hino,,TRUCKS,2022-11-01
Hino,Prod,Dec,2022,76.0,Hino,Hino,,TRUCKS,2022-12-01
Hino,Prod,Jan,2023,62.0,Hino,Hino,,TRUCKS,2023-01-01
Hino,Prod,Feb,2023,52.0,Hino,Hino,,TRUCKS,2023-02-01
Hino,Prod,Mar,2023,44.0,Hino,Hino,,TRUCKS,2023-03-01
Hino,Prod,Apr,2023,10.0,Hino,Hino,,TRUCKS,2023-04-01
Hino,Prod,May,2023,12.0,Hino,Hino,,TRUCKS,2023-05-01
Hino,Prod,Jun,2023,10.0,Hino,Hino,,TRUCKS,2023-06-01
Hino,Sale,July,2022,58.0,Hino,Hino,,TRUCKS,
Hino,Sale,Aug,2022,43.0,Hino,Hino,,TRUCKS,2022-08-01
Hino,Sale,Sept,2022,53.0,Hino,Hino,,TRUCKS,
Hino,Sale,Oct,2022,59.0,Hino,Hino,,TRUCKS,2022-10-01
Hino,Sale,Nov,2022,79.0,Hino,Hino,,TRUCKS,2022-11-01
Hino,Sale,Dec,2022,83.0,Hino,Hino,,TRUCKS,2022-12-01
Hino,Sale,Jan,2023,71.0,Hino,Hino,,TRUCKS,2023-01-01
Hino,Sale,Feb,2023,54.0,Hino,Hino,,TRUCKS,2023-02-01
Hino,Sale,Mar,2023,43.0,Hino,Hino,,TRUCKS,2023-03-01
Hino,Sale,Apr,2023,21.0,Hino,Hino,,TRUCKS,2023-04-01
Hino,Sale,May,2023,5.0,Hino,Hino,,TRUCKS,2023-05-01
Hino,Sale,Jun,2023,15.0,Hino,Hino,,TRUCKS,2023-06-01
Master,Prod,July,2022,111.0,Master,Master,,TRUCKS,
Master,Prod,Aug,2022,63.0,Master,Master,,TRUCKS,2022-08-01
Master,Prod,Sept,2022,101.0,Master,Master,,TRUCKS,
Master,Prod,Oct,2022,102.0,Master,Master,,TRUCKS,2022-10-01
Master,Prod,Nov,2022,68.0,Master,Master,,TRUCKS,2022-11-01
Master,Prod,Dec,2022,59.0,Master,Master,,TRUCKS,2022-12-01
Master,Prod,Jan,2023,100.0,Master,Master,,TRUCKS,2023-01-01
Master,Prod,Feb,2023,75.0,Master,Master,,TRUCKS,2023-02-01
Master,Prod,Mar,2023,76.0,Master,Master,,TRUCKS,2023-03-01
Master,Prod,Apr,2023,74.0,Master,Master,,TRUCKS,2023-04-01
Master,Prod,May,2023,90.0,Master,Master,,TRUCKS,2023-05-01
Master,Prod,Jun,2023,69.0,Master,Master,,TRUCKS,2023-06-01
Master,Sale,July,2022,35.0,Master,Master,,TRUCKS,
Master,Sale,Aug,2022,70.0,Master,Master,,TRUCKS,2022-08-01
Master,Sale,Sept,2022,80.0,Master,Master,,TRUCKS,
Master,Sale,Oct,2022,84.0,Master,Master,,TRUCKS,2022-10-01
Master,Sale,Nov,2022,71.0,Master,Master,,TRUCKS,2022-11-01
Master,Sale,Dec,2022,32.0,Master,Master,,TRUCKS,2022-12-01
Master,Sale,Jan,2023,104.0,Master,Master,,TRUCKS,2023-01-01
Master,Sale,Feb,2023,179.0,Master,Master,,TRUCKS,2023-02-01
Master,Sale,Mar,2023,148.0,Master,Master,,TRUCKS,2023-03-01
Master,Sale,Apr,2023,82.0,Master,Master,,TRUCKS,2023-04-01
Master,Sale,May,2023,38.0,Master,Master,,TRUCKS,2023-05-01
Master,Sale,Jun,2023,48.0,Master,Master,,TRUCKS,2023-06-01
Isuzu,Prod,July,2022,137.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Prod,Aug,2022,162.0,Isuzu,Isuzu,,TRUCKS,2022-08-01
Isuzu,Prod,Sept,2022,186.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Prod,Oct,2022,135.0,Isuzu,Isuzu,,TRUCKS,2022-10-01
Isuzu,Prod,Nov,2022,120.0,Isuzu,Isuzu,,TRUCKS,2022-11-01
Isuzu,Prod,Dec,2022,138.0,Isuzu,Isuzu,,TRUCKS,2022-12-01
Isuzu,Prod,Jan,2023,120.0,Isuzu,Isuzu,,TRUCKS,2023-01-01
Isuzu,Prod,Feb,2023,142.0,Isuzu,Isuzu,,TRUCKS,2023-02-01
Isuzu,Prod,Mar,2023,112.0,Isuzu,Isuzu,,TRUCKS,2023-03-01
Isuzu,Prod,Apr,2023,16.0,Isuzu,Isuzu,,TRUCKS,2023-04-01
Isuzu,Prod,May,2023,48.0,Isuzu,Isuzu,,TRUCKS,2023-05-01
Isuzu,Prod,Jun,2023,30.0,Isuzu,Isuzu,,TRUCKS,2023-06-01
Isuzu,Sale,July,2022,131.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Sale,Aug,2022,170.0,Isuzu,Isuzu,,TRUCKS,2022-08-01
Isuzu,Sale,Sept,2022,184.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Sale,Oct,2022,95.0,Isuzu,Isuzu,,TRUCKS,2022-10-01
Isuzu,Sale,Nov,2022,142.0,Isuzu,Isuzu,,TRUCKS,2022-11-01
Isuzu,Sale,Dec,2022,67.0,Isuzu,Isuzu,,TRUCKS,2022-12-01
Isuzu,Sale,Jan,2023,208.0,Isuzu,Isuzu,,TRUCKS,2023-01-01
Isuzu,Sale,Feb,2023,270.0,Isuzu,Isuzu,,TRUCKS,2023-02-01
Isuzu,Sale,Mar,2023,66.0,Isuzu,Isuzu,,TRUCKS,2023-03-01
Isuzu,Sale,Apr,2023,29.0,Isuzu,Isuzu,,TRUCKS,2023-04-01
Isuzu,Sale,May,2023,64.0,Isuzu,Isuzu,,TRUCKS,2023-05-01
Isuzu,Sale,Jun,2023,37.0,Isuzu,Isuzu,,TRUCKS,2023-06-01
Jac,Prod,July,2022,18.0,Jac,Jac,,TRUCKS,
Jac,Prod,Aug,2022,18.0,Jac,Jac,,TRUCKS,2022-08-01
Jac,Prod,Sept,2022,0.0,Jac,Jac,,TRUCKS,
Jac,Prod,Oct,2022,18.0,Jac,Jac,,TRUCKS,2022-10-01
Jac,Prod,Nov,2022,18.0,Jac,Jac,,TRUCKS,2022-11-01
Jac,Prod,Dec,2022,18.0,Jac,Jac,,TRUCKS,2022-12-01
Jac,Prod,Jan,2023,0.0,Jac,Jac,,TRUCKS,2023-01-01
Jac,Prod,Feb,2023,14.0,Jac,Jac,,TRUCKS,2023-02-01
Jac,Prod,Mar,2023,18.0,Jac,Jac,,TRUCKS,2023-03-01
Jac,Prod,Apr,2023,0.0,Jac,Jac,,TRUCKS,2023-04-01
Jac,Prod,May,2023,19.0,Jac,Jac,,TRUCKS,2023-05-01
Jac,Prod,Jun,2023,19.0,Jac,Jac,,TRUCKS,2023-06-01
Jac,Sale,July,2022,10.0,Jac,Jac,,TRUCKS,
Jac,Sale,Aug,2022,12.0,Jac,Jac,,TRUCKS,2022-08-01
Jac,Sale,Sept,2022,6.0,Jac,Jac,,TRUCKS,
Jac,Sale,Oct,2022,19.0,Jac,Jac,,TRUCKS,2022-10-01
Jac,Sale,Nov,2022,4.0,Jac,Jac,,TRUCKS,2022-11-01
Jac,Sale,Dec,2022,40.0,Jac,Jac,,TRUCKS,2022-12-01
Jac,Sale,Jan,2023,15.0,Jac,Jac,,TRUCKS,2023-01-01
Jac,Sale,Feb,2023,18.0,Jac,Jac,,TRUCKS,2023-02-01
Jac,Sale,Mar,2023,22.0,Jac,Jac,,TRUCKS,2023-03-01
Jac,Sale,Apr,2023,4.0,Jac,Jac,,TRUCKS,2023-04-01
Jac,Sale,May,2023,7.0,Jac,Jac,,TRUCKS,2023-05-01
Jac,Sale,Jun,2023,7.0,Jac,Jac,,TRUCKS,2023-06-01
Hino,Prod,July,2022,36.0,Hino,Hino,,TRUCKS,
Hino,Prod,Aug,2022,34.0,Hino,Hino,,TRUCKS,2022-08-01
Hino,Prod,Sept,2022,26.0,Hino,Hino,,TRUCKS,
Hino,Prod,Oct,2022,38.0,Hino,Hino,,TRUCKS,2022-10-01
Hino,Prod,Nov,2022,22.0,Hino,Hino,,TRUCKS,2022-11-01
Hino,Prod,Dec,2022,24.0,Hino,Hino,,TRUCKS,2022-12-01
Hino,Prod,Jan,2023,26.0,Hino,Hino,,TRUCKS,2023-01-01
Hino,Prod,Feb,2023,12.0,Hino,Hino,,TRUCKS,2023-02-01
Hino,Prod,Mar,2023,6.0,Hino,Hino,,TRUCKS,2023-03-01
Hino,Prod,Apr,2023,20.0,Hino,Hino,,TRUCKS,2023-04-01
Hino,Prod,Jun,2023,12.0,Hino,Hino,,TRUCKS,2023-06-01
Hino,Sale,July,2022,23.0,Hino,Hino,,TRUCKS,
Hino,Sale,Aug,2022,31.0,Hino,Hino,,TRUCKS,2022-08-01
Hino,Sale,Sept,2022,17.0,Hino,Hino,,TRUCKS,
Hino,Sale,Oct,2022,34.0,Hino,Hino,,TRUCKS,2022-10-01
Hino,Sale,Nov,2022,28.0,Hino,Hino,,TRUCKS,2022-11-01
Hino,Sale,Dec,2022,34.0,Hino,Hino,,TRUCKS,2022-12-01
Hino,Sale,Jan,2023,16.0,Hino,Hino,,TRUCKS,2023-01-01
Hino,Sale,Feb,2023,22.0,Hino,Hino,,TRUCKS,2023-02-01
Hino,Sale,Mar,2023,14.0,Hino,Hino,,TRUCKS,2023-03-01
Hino,Sale,Apr,2023,7.0,Hino,Hino,,TRUCKS,2023-04-01
Hino,Sale,May,2023,17.0,Hino,Hino,,TRUCKS,2023-05-01
Hino,Sale,Jun,2023,11.0,Hino,Hino,,TRUCKS,2023-06-01
Master,Prod,July,2022,31.0,Master,Master,,TRUCKS,
Master,Prod,Aug,2022,29.0,Master,Master,,TRUCKS,2022-08-01
Master,Prod,Sept,2022,30.0,Master,Master,,TRUCKS,
Master,Prod,Oct,2022,26.0,Master,Master,,TRUCKS,2022-10-01
Master,Prod,Nov,2022,21.0,Master,Master,,TRUCKS,2022-11-01
Master,Prod,Dec,2022,14.0,Master,Master,,TRUCKS,2022-12-01
Master,Prod,Jan,2023,30.0,Master,Master,,TRUCKS,2023-01-01
Master,Prod,Feb,2023,24.0,Master,Master,,TRUCKS,2023-02-01
Master,Prod,Mar,2023,20.0,Master,Master,,TRUCKS,2023-03-01
Master,Prod,Apr,2023,16.0,Master,Master,,TRUCKS,2023-04-01
Master,Prod,May,2023,15.0,Master,Master,,TRUCKS,2023-05-01
Master,Prod,Jun,2023,20.0,Master,Master,,TRUCKS,2023-06-01
Master,Sale,July,2022,13.0,Master,Master,,TRUCKS,
Master,Sale,Aug,2022,15.0,Master,Master,,TRUCKS,2022-08-01
Master,Sale,Sept,2022,33.0,Master,Master,,TRUCKS,
Master,Sale,Oct,2022,27.0,Master,Master,,TRUCKS,2022-10-01
Master,Sale,Nov,2022,5.0,Master,Master,,TRUCKS,2022-11-01
Master,Sale,Dec,2022,10.0,Master,Master,,TRUCKS,2022-12-01
Master,Sale,Jan,2023,55.0,Master,Master,,TRUCKS,2023-01-01
Master,Sale,Feb,2023,40.0,Master,Master,,TRUCKS,2023-02-01
Master,Sale,Mar,2023,11.0,Master,Master,,TRUCKS,2023-03-01
Master,Sale,Apr,2023,8.0,Master,Master,,TRUCKS,2023-04-01
Master,Sale,May,2023,19.0,Master,Master,,TRUCKS,2023-05-01
Master,Sale,Jun,2023,27.0,Master,Master,,TRUCKS,2023-06-01
Isuzu,Prod,July,2022,6.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Prod,Aug,2022,32.0,Isuzu,Isuzu,,TRUCKS,2022-08-01
Isuzu,Prod,Sept,2022,24.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Prod,Oct,2022,24.0,Isuzu,Isuzu,,TRUCKS,2022-10-01
Isuzu,Prod,Nov,2022,18.0,Isuzu,Isuzu,,TRUCKS,2022-11-01
Isuzu,Prod,Dec,2022,19.0,Isuzu,Isuzu,,TRUCKS,2022-12-01
Isuzu,Prod,Jan,2023,6.0,Isuzu,Isuzu,,TRUCKS,2023-01-01
Isuzu,Prod,Feb,2023,12.0,Isuzu,Isuzu,,TRUCKS,2023-02-01
Isuzu,Prod,Mar,2023,16.0,Isuzu,Isuzu,,TRUCKS,2023-03-01
Isuzu,Prod,Apr,2023,0.0,Isuzu,Isuzu,,TRUCKS,2023-04-01
Isuzu,Prod,May,2023,0.0,Isuzu,Isuzu,,TRUCKS,2023-05-01
Isuzu,Prod,Jun,2023,0.0,Isuzu,Isuzu,,TRUCKS,2023-06-01
Isuzu,Sale,July,2022,4.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Sale,Aug,2022,0.0,Isuzu,Isuzu,,TRUCKS,2022-08-01
Isuzu,Sale,Sept,2022,5.0,Isuzu,Isuzu,,TRUCKS,
Isuzu,Sale,Oct,2022,8.0,Isuzu,Isuzu,,TRUCKS,2022-10-01
Isuzu,Sale,Nov,2022,13.0,Isuzu,Isuzu,,TRUCKS,2022-11-01
Isuzu,Sale,Dec,2022,20.0,Isuzu,Isuzu,,TRUCKS,2022-12-01
Isuzu,Sale,Jan,2023,1.0,Isuzu,Isuzu,,TRUCKS,2023-01-01
Isuzu,Sale,Feb,2023,74.0,Isuzu,Isuzu,,TRUCKS,2023-02-01
Isuzu,Sale,Mar,2023,4.0,Isuzu,Isuzu,,TRUCKS,2023-03-01
Isuzu,Sale,Apr,2023,1.0,Isuzu,Isuzu,,TRUCKS,2023-04-01
Isuzu,Sale,May,2023,3.0,Isuzu,Isuzu,,TRUCKS,2023-05-01
Isuzu,Sale,Jun,2023,4.0,Isuzu,Isuzu,,TRUCKS,2023-06-01
Toyota (Fortuner & Imvs),Prod,July,2022,1016.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",
Toyota (Fortuner & Imvs),Prod,Aug,2022,873.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2022-08-01
Toyota (Fortuner & Imvs),Prod,Sept,2022,800.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",
Toyota (Fortuner & Imvs),Prod,Oct,2022,1594.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2022-10-01
Toyota (Fortuner & Imvs),Prod,Nov,2022,1627.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2022-11-01
Toyota (Fortuner & Imvs),Prod,Dec,2022,592.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2022-12-01
Toyota (Fortuner & Imvs),Prod,Jan,2023,2294.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2023-01-01
Toyota (Fortuner & Imvs),Prod,Feb,2023,623.0,Toyota (Fortuner & Imvs),Toyota (Fortuner & Imvs),,"LCVS, VANS & JEEPS (4X4)",2023-02-01
